type,source,status,episodes,popularity,members,favorites,duration_min,year,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Comedy,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Girls Love,genre_Gourmet,genre_Hentai,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Slice of Life,genre_Sports,genre_Supernatural,genre_Suspense,mal_id,score,type_Movie,type_TV,source_4-koma manga,source_Book,source_Card game,source_Game,source_Light novel,source_Manga,source_Mixed media,source_Music,source_Novel,source_Original,source_Other,source_Picture book,source_Radio,source_Unknown,source_Visual novel,source_Web manga,source_Web novel,status_Currently Airing,status_Finished Airing
TV,Light novel,Finished Airing,12.0,1784,137621,487,23,2023,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,49894,6.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,294,745799,7308,23,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49918,8.23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,7.0,218,885042,4533,24,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49926,8.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,938,282077,1425,24,2022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49930,7.43,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,2674,76959,280,59,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49938,7.31,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Mixed media,Finished Airing,12.0,3416,49528,231,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49969,6.08,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15437,780,0,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49976,6.43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15406,787,0,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49977,5.89,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1297,202230,1121,23,2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49979,7.2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1796,136763,1029,22,2023,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49980,7.48,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Currently Airing,12.0,2325,96760,546,24,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,49981,6.69,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Movie,Other,Finished Airing,1.0,16346,631,0,1,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50001,6.37,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,2655,77758,308,23,2023,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,50002,7.43,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,5846,14944,42,9,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50010,6.87,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,6.0,5689,16076,65,15,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50012,6.97,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Card game,Finished Airing,50.0,7851,7242,37,24,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50060,6.73,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,5528,17381,128,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50099,6.78,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15335,803,1,4,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50110,5.85,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,2620,79726,1128,24,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50160,8.73,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Web manga,Finished Airing,12.0,267,788840,11726,23,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50172,8.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
TV,Light novel,Finished Airing,12.0,781,336056,1737,23,2022,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50175,7.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1578,163254,858,23,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50184,6.2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,2534,84234,535,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50185,7.34,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Web manga,Finished Airing,12.0,844,315662,2071,23,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50197,7.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
TV,Other,Finished Airing,12.0,3986,37129,310,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50203,7.67,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,2786,72156,209,24,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50204,6.34,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,8.0,2043,116825,1095,23,2022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50205,7.08,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,12379,1851,2,6,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50206,6.81,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1456,178097,757,23,2023,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50220,5.67,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Mixed media,Finished Airing,12.0,4514,28460,128,22,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50221,7.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,18545,413,1,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50241,5.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,20087,307,0,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50244,6.09,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,2807,70912,436,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50248,7.48,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Web manga,Currently Airing,0.0,6972,9740,273,1,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50250,8.19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
TV,Manga,Finished Airing,12.0,60,1756060,40314,24,2022,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50265,8.46,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,8.0,6428,11784,47,3,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50267,5.72,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,541,456276,4331,22,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50273,7.71,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Light novel,Finished Airing,1.0,1850,132577,483,40,2022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50275,7.69,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,45.0,6401,11898,119,24,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50281,6.86,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Mixed media,Finished Airing,12.0,5640,16519,83,24,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50284,6.53,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,10829,2941,11,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50285,5.78,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,3979,37171,128,23,2023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50287,7.45,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,13829,1207,1,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50302,5.92,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1453,178412,1273,23,2024,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50306,6.87,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,959,275642,2482,23,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50307,7.62,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,787,334295,3374,23,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50330,8.43,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,2959,64915,270,23,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50338,7.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,329,686643,9206,22,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50346,7.95,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,2884,67821,207,12,2022,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50348,5.94,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,5453,17981,77,23,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50379,5.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Web manga,Finished Airing,12.0,823,319497,2617,23,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50380,8.11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
TV,Manga,Finished Airing,12.0,2671,77210,258,23,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50384,7.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1150,230899,1712,23,2024,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50392,6.85,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,1253,210154,1709,55,2022,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50410,7.82,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15876,700,0,1,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50415,5.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,844,315659,3684,23,2023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50416,8.11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Currently Airing,0.0,10056,3711,25,23,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50418,5.59,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,Manga,Finished Airing,12.0,678,379058,4355,24,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50425,7.59,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Other,Finished Airing,1.0,11364,2511,18,4,2021,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50427,6.44,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,10.0,6836,10257,19,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50438,6.3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,731,354940,2313,23,2022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50461,7.32,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,10.0,4675,26476,54,23,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50470,6.75,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1547,167719,636,23,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50481,6.56,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,20963,258,0,7,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50523,6.24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,2121,110764,627,23,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50528,8.12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,4501,28648,148,24,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50552,7.41,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Novel,Finished Airing,1.0,6892,10052,15,44,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50553,7.19,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TV,Mixed media,Finished Airing,15.0,9132,4952,16,27,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50559,6.54,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,11273,2580,3,39,2022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50562,7.09,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,15.0,1477,175883,797,23,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50582,6.56,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,3493,47498,97,24,2023,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50583,6.29,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,2344,95131,611,23,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50586,7.71,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,3985,37124,304,57,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50587,8.05,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,2099,112719,784,23,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50590,7.54,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Light novel,Finished Airing,1.0,1238,213587,2334,22,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,50593,7.94,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,553,448919,5246,1,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50594,8.26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,6458,11669,35,4,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50599,6.19,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,164,1047973,7575,24,2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50602,8.22,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,2562,82583,306,23,2023,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,50606,6.42,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Card game,Finished Airing,151.0,7783,7389,56,24,2022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50607,6.19,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,635,402207,2562,23,2023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50608,7.63,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,1730,143144,915,22,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50613,7.62,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,457,529426,3947,23,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50631,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,12.0,5265,19814,66,22,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50638,6.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Light novel,Finished Airing,12.0,2189,105309,486,24,2023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50652,7.23,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,3582,45619,120,7,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50653,6.38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,11.0,3460,48172,152,11,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50663,7.53,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1821,135063,379,23,2023,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50664,7.43,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,11052,2745,3,53,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50675,6.82,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,5767,15509,75,24,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50678,6.53,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,5876,14770,57,4,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50685,7.35,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,20802,267,0,3,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50687,6.13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Visual novel,Currently Airing,0.0,3224,54918,454,23,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50694,7.35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,Manga,Finished Airing,12.0,2632,79030,693,23,2023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50695,7.56,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,431,557921,9322,24,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50709,8.15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,23.0,1343,195475,1241,22,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50710,7.41,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,1712,145177,479,23,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,50713,7.04,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,2173,106427,557,23,2025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50738,6.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,670,384132,6380,23,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50739,7.84,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,19732,330,1,3,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50754,5.62,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,5126,21135,42,23,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50760,6.61,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,11.0,7118,9244,17,1,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50789,6.08,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,1049,252187,2287,23,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50796,8.08,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,1758,140379,610,23,2024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50803,7.04,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Web manga,Finished Airing,12.0,1278,205779,775,23,2023,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50854,7.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Movie,Original,Currently Airing,0.0,9352,4607,14,0,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50855,7.27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,Mixed media,Finished Airing,12.0,6163,13007,44,22,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50862,6.46,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,11.0,3288,52953,169,22,2023,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50864,6.68,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,2349,94803,262,23,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50869,6.26,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,12.0,6513,11439,13,23,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50871,5.72,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,18075,448,0,9,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50872,6.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
